,SOC Code,pred,pred_prob,SOC Official STEM,pred_low_threshold
536,39-4031,0.0,0.13844964608828764,0.0,False
537,39-5011,0.0,0.041728564829377646,0.0,False
538,39-5012,0.0,0.1370555407863267,0.0,False
539,39-5091,0.0,0.1421613879043256,0.0,False
540,39-5092,0.0,0.05335469842566053,0.0,False
541,39-5093,0.0,0.04147573488461096,0.0,False
542,39-5094,0.0,0.09597424420023695,0.0,False
543,39-6011,0.0,0.0390374953842542,0.0,False
544,39-6012,0.0,0.04560246301024649,0.0,False
545,39-7011,0.0,0.048472443400556335,0.0,False
546,39-7012,0.0,0.04287612322224869,0.0,False
547,39-9011,0.0,0.13447629163606073,0.0,False
548,39-9021,0.0,0.10144790161529912,0.0,False
549,39-9031,0.0,0.2395148012056862,0.0,False
550,39-9032,0.0,0.1389645405413949,0.0,False
551,39-9041,0.0,0.11426154916938731,0.0,False
552,41-1011,0.0,0.0596180027692996,0.0,False
553,41-1012,0.0,0.11269104777300326,0.0,False
554,41-2011,0.0,0.034348523995407124,0.0,False
555,41-2012,0.0,0.0821474671797989,0.0,False
556,41-2021,0.0,0.051339405137508884,0.0,False
557,41-2022,0.0,0.06612943277158669,0.0,False
558,41-2031,0.0,0.07056406397103192,0.0,False
559,41-3011,0.0,0.07000256716843471,0.0,False
560,41-3021,0.0,0.09280210477521311,0.0,False
561,41-3031,0.0,0.19300845347430162,0.0,False
562,41-3041,0.0,0.09320027581765218,0.0,False
563,41-3099,0.0,0.2634907900908372,0.0,False
564,41-4011,0.0,0.18986910981759836,1.0,False
565,41-4011,0.0,0.18986910981759836,1.0,False
566,41-4012,0.0,0.10466694775061673,0.0,False
567,41-9011,0.0,0.06464739399947175,0.0,False
568,41-9012,0.0,0.043169692661569,0.0,False
569,41-9021,0.0,0.09701190183660996,0.0,False
570,41-9022,0.0,0.08104047399304269,0.0,False
571,41-9031,1.0,0.49876700994932904,1.0,True
572,41-9041,0.0,0.06636392706006812,0.0,False
573,41-9091,0.0,0.030700349101726414,0.0,False
574,43-1011,0.0,0.1369157265962175,0.0,False
575,43-2011,0.0,0.07809699112013024,0.0,False
576,43-2021,1.0,0.10743480365317692,0.0,False
577,43-3011,0.0,0.0805818962448935,0.0,False
578,43-3021,0.0,0.10417301456491136,0.0,False
579,43-3031,0.0,0.11211267817014589,0.0,False
580,43-3041,0.0,0.05848029802614003,0.0,False
581,43-3051,0.0,0.12369824943509408,0.0,False
582,43-3061,0.0,0.10222773019426545,0.0,False
583,43-3071,0.0,0.08836450762521061,0.0,False
584,43-4011,0.0,0.12890734456076058,0.0,False
585,43-4021,0.0,0.11359464566666709,0.0,False
586,43-4031,0.0,0.08029667180271219,0.0,False
587,43-4041,1.0,0.09280481235015514,0.0,False
588,43-4051,0.0,0.16469283639261692,0.0,False
589,43-4061,0.0,0.11255136083274159,0.0,False
590,43-4071,0.0,0.10350099669965643,0.0,False
591,43-4081,0.0,0.09586267762078603,0.0,False
592,43-4111,0.0,0.12416299343037038,0.0,False
593,43-4121,0.0,0.12347362878007301,0.0,False
594,43-4131,0.0,0.18727093095069466,0.0,False
595,43-4141,0.0,0.0646588982219803,0.0,False
596,43-4151,0.0,0.08799684537731936,0.0,False
597,43-4161,0.0,0.10099053586947411,0.0,False
598,43-4171,0.0,0.09867556977342352,0.0,False
599,43-4181,0.0,0.12750579732614428,0.0,False
600,43-5011,0.0,0.08277358249227898,0.0,False
601,43-5021,0.0,0.05544905120743282,0.0,False
602,43-5031,0.0,0.2557138997229321,0.0,False
603,43-5032,0.0,0.1003889022855028,0.0,False
604,43-5041,0.0,0.11199235377616594,0.0,False
605,43-5051,0.0,0.06706678374817888,0.0,False
606,43-5052,0.0,0.01964942065356902,0.0,False
607,43-5053,0.0,0.08584510231633562,0.0,False
608,43-5061,0.0,0.15589378086981878,0.0,False
609,43-5071,0.0,0.06975587306893799,0.0,False
610,43-5081,0.0,0.0493005482072212,0.0,False
611,43-5111,0.0,0.1485673513682456,0.0,False
612,43-6011,0.0,0.13527455162178698,0.0,False
613,43-6012,0.0,0.10049313594349593,0.0,False
614,43-6013,0.0,0.10213476076859807,0.0,False
615,43-6014,0.0,0.10325663596697503,0.0,False
616,43-9011,1.0,0.35757157120709737,0.0,False
617,43-9021,0.0,0.08546935902367882,0.0,False
618,43-9022,0.0,0.09521887217680766,0.0,False
619,43-9031,0.0,0.2830632799866762,0.0,False
620,43-9041,0.0,0.12275133434274876,0.0,False
621,43-9051,0.0,0.05798924498279107,0.0,False
622,43-9061,0.0,0.0759256608181242,0.0,False
623,43-9071,0.0,0.10262262401910553,0.0,False
624,43-9081,0.0,0.14688581939300632,0.0,False
625,43-9111,1.0,0.730428923462388,0.0,True
626,45-1011,1.0,0.22547500019369465,0.0,False
627,45-2011,0.0,0.23025522889445996,0.0,False
628,45-2021,0.0,0.13529456677132554,0.0,False
629,45-2041,0.0,0.04055656012005612,0.0,False
630,45-2091,0.0,0.10147493863412059,0.0,False
631,45-2092,0.0,0.06210769267303494,0.0,False
632,45-2093,0.0,0.10678785011505099,0.0,False
633,45-3011,0.0,0.10171750942070343,0.0,False
634,45-3021,0.0,0.08840653029116353,0.0,False
635,45-4011,0.0,0.14420004092864366,0.0,False
636,45-4021,1.0,0.0731159620973617,0.0,False
637,45-4022,0.0,0.08400782011598663,0.0,False
638,45-4023,0.0,0.09615124418204919,0.0,False
639,47-1011,0.0,0.1832743468838692,0.0,False
640,47-2011,0.0,0.19192650569338762,0.0,False
641,47-2021,0.0,0.09170826756114321,0.0,False
642,47-2022,0.0,0.09727819329705786,0.0,False
643,47-2031,0.0,0.07677492990204032,0.0,False
644,47-2041,0.0,0.05204676092510986,0.0,False
645,47-2042,0.0,0.05646221994489803,0.0,False
646,47-2043,0.0,0.027324781221487453,0.0,False
647,47-2044,0.0,0.08193791946346045,0.0,False
648,47-2051,0.0,0.054874683459782754,0.0,False
649,47-2053,0.0,0.054638121987936834,0.0,False
650,47-2061,0.0,0.05804422402991133,0.0,False
651,47-2071,0.0,0.06435031043912975,0.0,False
652,47-2072,0.0,0.09823488307776908,0.0,False
653,47-2073,0.0,0.08887853982874874,0.0,False
654,47-2081,0.0,0.05762607730341169,0.0,False
655,47-2082,0.0,0.041713237784159606,0.0,False
656,47-2111,0.0,0.2161350650019139,0.0,False
657,47-2121,0.0,0.049977318627191736,0.0,False
658,47-2131,0.0,0.052200952590406226,0.0,False
659,47-2132,0.0,0.061442485145469426,0.0,False
660,47-2141,0.0,0.04685064941704451,0.0,False
661,47-2142,0.0,0.04045599854210512,0.0,False
662,47-2151,0.0,0.08390535945678587,0.0,False
663,47-2152,0.0,0.15105837104684508,0.0,False
664,47-2161,0.0,0.0472982639597631,0.0,False
665,47-2171,0.0,0.06503826460228068,0.0,False
666,47-2181,0.0,0.051196106114915686,0.0,False
667,47-2211,0.0,0.11553985785297155,0.0,False
668,47-2221,0.0,0.08929026652528128,0.0,False
669,47-2231,0.0,0.14435370520288915,0.0,False
670,47-3011,0.0,0.09743300311217691,0.0,False
671,47-3012,0.0,0.07481891981966698,0.0,False
672,47-3013,0.0,0.07552356696050633,0.0,False
673,47-3014,0.0,0.04941969400546909,0.0,False
674,47-3015,0.0,0.04460525902087109,0.0,False
675,47-3016,0.0,0.07971239192343052,0.0,False
676,47-4011,0.0,0.2776068925857146,0.0,False
677,47-4021,0.0,0.2962116187963009,0.0,False
678,47-4031,0.0,0.03178165991109917,0.0,False
679,47-4041,0.0,0.1374299022046397,0.0,False
680,47-4051,0.0,0.052403144489157394,0.0,False
681,47-4061,0.0,0.1018586267684795,0.0,False
682,47-4071,0.0,0.09346655319566428,0.0,False
683,47-4091,0.0,0.07343113468591664,0.0,False
684,47-4099,0.0,0.13521232779436793,0.0,False
685,47-5011,0.0,0.11962583577776939,0.0,False
686,47-5012,0.0,0.11993727869511449,0.0,False
687,47-5013,0.0,0.11214845330702732,0.0,False
688,47-5021,0.0,0.1109804632486998,0.0,False
689,47-5031,0.0,0.13199221383561363,0.0,False
690,47-5041,0.0,0.12636427536439956,0.0,False
691,47-5042,0.0,0.14285352702229553,0.0,False
692,47-5051,0.0,0.0722527433952885,0.0,False
693,47-5061,0.0,0.1128239524442503,0.0,False
694,47-5071,0.0,0.09251709048241057,0.0,False
695,47-5081,0.0,0.091067050059291,0.0,False
696,49-1011,0.0,0.2229704136115941,0.0,False
697,49-2011,1.0,0.4011833459300013,0.0,False
698,49-2021,0.0,0.23752322893756495,0.0,False
699,49-2022,0.0,0.32793642729814293,0.0,False
700,49-2091,1.0,0.5010547023264867,0.0,True
701,49-2092,0.0,0.2754487128624025,0.0,False
702,49-2093,1.0,0.3068591724045603,0.0,False
703,49-2094,1.0,0.6328713026419397,0.0,True
704,49-2095,1.0,0.5639510442043033,0.0,True
705,49-2096,0.0,0.2858979930145031,0.0,False
706,49-2097,1.0,0.38949627197650366,0.0,False
707,49-2098,0.0,0.19943141321353822,0.0,False
708,49-3011,0.0,0.48859158147299336,0.0,True
709,49-3021,0.0,0.1631479601460312,0.0,False
710,49-3022,0.0,0.058484877354439344,0.0,False
711,49-3023,0.0,0.2665296587497941,0.0,False
712,49-3031,0.0,0.1871886778294828,0.0,False
713,49-3041,0.0,0.2660711681836239,0.0,False
714,49-3042,0.0,0.32880374839911014,0.0,False
715,49-3043,0.0,0.13477281832745208,0.0,False
716,49-3051,0.0,0.22300297040253633,0.0,False
717,49-3052,1.0,0.21904899144509224,0.0,False
718,49-3053,1.0,0.19866089535462764,0.0,False
719,49-3091,0.0,0.10380608132842419,0.0,False
720,49-3092,0.0,0.16975893753543658,0.0,False
721,49-3093,0.0,0.049573381567002306,0.0,False
722,49-9011,0.0,0.08933248326119729,0.0,False
723,49-9012,0.0,0.28335656042976975,0.0,False
724,49-9021,0.0,0.23578467651079144,0.0,False
725,49-9031,0.0,0.16382600479735926,0.0,False
726,49-9041,1.0,0.3676236221898365,0.0,False
727,49-9043,0.0,0.2198684174882421,0.0,False
728,49-9044,0.0,0.1641262060971827,0.0,False
729,49-9045,0.0,0.11898604458844644,0.0,False
730,49-9051,0.0,0.198817876106765,0.0,False
731,49-9052,0.0,0.12670192229235983,0.0,False
732,49-9061,0.0,0.3139200923969482,0.0,False
733,49-9062,0.0,0.4813930626005957,0.0,True
734,49-9063,1.0,0.13655230755881362,0.0,False
735,49-9064,0.0,0.12225888235759541,0.0,False
736,49-9071,0.0,0.18303071860802558,0.0,False
737,49-9081,1.0,0.38852198681242905,0.0,False
738,49-9091,0.0,0.14713554536215911,0.0,False
739,49-9092,0.0,0.27276352071765686,0.0,False
740,49-9093,0.0,0.044204781821679674,0.0,False
741,49-9094,0.0,0.058307893037939915,0.0,False
742,49-9095,0.0,0.06510080709763584,0.0,False
743,49-9096,1.0,0.0760877552649033,0.0,False
744,49-9097,0.0,0.347773267642119,0.0,False
745,49-9098,1.0,0.15505953260531855,0.0,False
746,49-9099,0.0,0.38802289406239004,0.0,False
747,51-1011,1.0,0.2313720118212092,0.0,False
748,51-2011,0.0,0.27075418005806184,0.0,False
749,51-2021,0.0,0.07938025247095068,0.0,False
750,51-2022,0.0,0.17297599072186406,0.0,False
751,51-2023,0.0,0.2506978932223434,0.0,False
752,51-2031,0.0,0.17363950550123677,0.0,False
753,51-2041,0.0,0.09245580091833903,0.0,False
754,51-2091,0.0,0.13947491199837814,0.0,False
755,51-2092,0.0,0.12014367100264094,0.0,False
756,51-2093,1.0,0.19993648384639698,0.0,False
757,51-3011,0.0,0.07894373333578628,0.0,False
758,51-3021,0.0,0.05884065642076903,0.0,False
759,51-3022,0.0,0.06781085401533646,0.0,False
760,51-3023,0.0,0.036209285660600596,0.0,False
761,51-3091,0.0,0.14149900975972954,0.0,False
762,51-3092,0.0,0.15423995450953762,0.0,False
763,51-3093,0.0,0.09006855242580912,0.0,False
764,51-4011,0.0,0.5225643742819438,0.0,True
765,51-4012,0.0,0.632584152415247,0.0,True
766,51-4021,0.0,0.14761665791163478,0.0,False
767,51-4022,0.0,0.16011269504219797,0.0,False
768,51-4023,0.0,0.18480416772377195,0.0,False
769,51-4031,0.0,0.1662145073710512,0.0,False
770,51-4032,0.0,0.23610161697660412,0.0,False
771,51-4033,0.0,0.1719450429376086,0.0,False
772,51-4034,0.0,0.20245035628484215,0.0,False
773,51-4035,0.0,0.1512084327358754,0.0,False
774,51-4041,0.0,0.2619285234940464,0.0,False
775,51-4051,0.0,0.16273028247517024,0.0,False
776,51-4052,0.0,0.13329695688185011,0.0,False
777,51-4061,0.0,0.32004221493191354,0.0,False
778,51-4062,0.0,0.28605436860014605,0.0,False
779,51-4071,0.0,0.07224459698980923,0.0,False
780,51-4072,0.0,0.16909644183527087,0.0,False
781,51-4081,0.0,0.20683493660638835,0.0,False
782,51-4111,0.0,0.429751850624978,0.0,False
783,51-4121,0.0,0.10875216084237477,0.0,False
784,51-4122,0.0,0.12776528131116932,0.0,False
785,51-4191,0.0,0.23020774085206172,0.0,False
786,51-4192,0.0,0.12999689172161658,0.0,False
787,51-4193,0.0,0.13273960502945012,0.0,False
788,51-4194,0.0,0.16489980292464135,0.0,False
789,51-5111,0.0,0.2577969461208571,0.0,False
790,51-5112,1.0,0.2989825024544966,0.0,False
791,51-5113,0.0,0.12219521741656075,0.0,False
792,51-6011,0.0,0.047621903397657026,0.0,False
793,51-6021,0.0,0.03903712375696909,0.0,False
794,51-6031,0.0,0.0658815112531552,0.0,False
795,51-6041,0.0,0.04763437299733475,0.0,False
796,51-6042,1.0,0.1227260951875363,0.0,False
797,51-6051,0.0,0.04726636203679015,0.0,False
798,51-6052,0.0,0.06455690062433977,0.0,False
799,51-6061,0.0,0.1865538855181747,0.0,False
800,51-6062,0.0,0.14625935662201428,0.0,False
801,51-6063,0.0,0.06423016783698517,0.0,False
802,51-6064,0.0,0.07705218107436716,0.0,False
803,51-6091,0.0,0.14620850259280083,0.0,False
804,51-6092,0.0,0.358784017717692,0.0,False
805,51-6093,0.0,0.09649729670553965,0.0,False
806,51-7011,0.0,0.17204718453984633,0.0,False
807,51-7021,0.0,0.13576279391730384,0.0,False
808,51-7031,0.0,0.21071056977545846,0.0,False
809,51-7032,0.0,0.3093722145039165,0.0,False
810,51-7041,0.0,0.09622238778077592,0.0,False
811,51-7042,0.0,0.16753218630256556,0.0,False
812,51-8011,1.0,0.609260159200905,0.0,True
813,51-8012,1.0,0.35832069496245306,0.0,False
814,51-8013,1.0,0.36442062010127,0.0,False
815,51-8021,1.0,0.38480393908188865,0.0,False
816,51-8031,0.0,0.45133043265177636,0.0,True
817,51-8091,1.0,0.4162224047585017,0.0,False
818,51-8092,0.0,0.3945576971065811,0.0,False
819,51-8093,0.0,0.4203725885432492,0.0,False
820,51-8099,0.0,0.3752412860603266,0.0,False
821,51-9011,0.0,0.2992033189308538,0.0,False
822,51-9012,0.0,0.2595815544051235,0.0,False
823,51-9021,0.0,0.1788464020161246,0.0,False
824,51-9022,0.0,0.12302727173813625,0.0,False
825,51-9023,1.0,0.19464636241274288,0.0,False
826,51-9031,0.0,0.05995156772677077,0.0,False
827,51-9032,0.0,0.14051685918325044,0.0,False
828,51-9041,0.0,0.2105043261488287,0.0,False
829,51-9051,0.0,0.15925154837477676,0.0,False
830,51-9061,0.0,0.19090237077526873,0.0,False
831,51-9071,0.0,0.1197394349937652,0.0,False
832,51-9081,0.0,0.21625971047401943,0.0,False
833,51-9082,1.0,0.37297800798964514,0.0,False
834,51-9083,0.0,0.1761131836082662,0.0,False
835,51-9111,0.0,0.10361910561257373,0.0,False
836,51-9121,0.0,0.19265519969432718,0.0,False
837,51-9122,0.0,0.13956192402793022,0.0,False
838,51-9123,0.0,0.09106351662060745,0.0,False
839,51-9141,0.0,0.26028675444244714,0.0,False
840,51-9151,1.0,0.24802863153596705,0.0,False
841,51-9191,0.0,0.1444832722247226,0.0,False
842,51-9192,0.0,0.11009645322557675,0.0,False
843,51-9193,0.0,0.2488457496679829,0.0,False
844,51-9194,0.0,0.12364194012149644,0.0,False
845,51-9195,0.0,0.12774458055809873,0.0,False
846,51-9196,0.0,0.10338464977193594,0.0,False
847,51-9197,0.0,0.09094381990169981,0.0,False
848,51-9198,0.0,0.07669607866753424,0.0,False
849,51-9199,0.0,0.04070952082460432,0.0,False
850,53-1011,0.0,0.08514521646083534,0.0,False
851,53-1021,0.0,0.059470636827592765,0.0,False
852,53-1031,0.0,0.08493976367660651,0.0,False
853,53-2011,0.0,0.3985368528055103,0.0,False
854,53-2012,0.0,0.19508346019913447,0.0,False
855,53-2021,0.0,0.4870845498758854,0.0,True
856,53-2022,0.0,0.17172692527553526,0.0,False
857,53-2031,0.0,0.0825428645685872,0.0,False
858,53-3011,0.0,0.10555653134678213,0.0,False
859,53-3021,0.0,0.04143531379543382,0.0,False
860,53-3022,0.0,0.07030663413523595,0.0,False
861,53-3031,0.0,0.04126525018287024,0.0,False
862,53-3032,0.0,0.0715082711282249,0.0,False
863,53-3033,0.0,0.04661095432950327,0.0,False
864,53-3041,0.0,0.03842083396442577,0.0,False
865,53-4011,0.0,0.1149065838975035,0.0,False
866,53-4012,0.0,0.12087904875231241,0.0,False
867,53-4013,0.0,0.06860605270777925,0.0,False
868,53-4021,0.0,0.08633547676671444,0.0,False
869,53-4031,1.0,0.19990787677204155,0.0,False
870,53-4041,0.0,0.06840556563361301,0.0,False
871,53-5011,0.0,0.20335451768604304,0.0,False
872,53-5021,0.0,0.21120593708888663,0.0,False
873,53-5022,0.0,0.12805077507386897,0.0,False
874,53-5031,1.0,0.36418873681381886,0.0,False
875,53-6011,0.0,0.06017876967058156,0.0,False
876,53-6021,0.0,0.04472994403106468,0.0,False
877,53-6031,0.0,0.0802428262304459,0.0,False
878,53-6041,1.0,0.3908461113251406,0.0,False
879,53-6051,0.0,0.23049498350328368,0.0,False
880,53-6061,0.0,0.06557062793289711,0.0,False
881,53-7011,0.0,0.12018804558548074,0.0,False
882,53-7021,0.0,0.09404523267334405,0.0,False
883,53-7031,0.0,0.07658000931993698,0.0,False
884,53-7032,0.0,0.11940592088965041,0.0,False
885,53-7033,0.0,0.06536571641514134,0.0,False
886,53-7041,1.0,0.13890593014696004,0.0,False
887,53-7051,0.0,0.046164526815243884,0.0,False
888,53-7061,0.0,0.02953507827106309,0.0,False
889,53-7062,0.0,0.044616750067824354,0.0,False
890,53-7063,0.0,0.07049653735520844,0.0,False
891,53-7064,0.0,0.04038042084134675,0.0,False
892,53-7071,0.0,0.19942220859545468,0.0,False
893,53-7072,0.0,0.23082607088442528,0.0,False
894,53-7073,0.0,0.16181355800546615,0.0,False
895,53-7081,0.0,0.04782938398919328,0.0,False
896,53-7111,0.0,0.0527728641959578,0.0,False
897,53-7121,0.0,0.14696590352829395,0.0,False
